X Y mu sigma
0.19336508589181287 -2.258552376588341e-05 -2.258523380182872e-05 5.816680746812746e-11
0.19531821089181287 -2.270013101224322e-05 -2.2700028828705776e-05 5.816637690746875e-11
0.19727133589181287 -2.27968193939887e-05 -2.27965593723641e-05 5.815259728319864e-11
0.19922446089181287 -2.2874382921145298e-05 -2.2874387656846644e-05 5.813321416040592e-11
0.20117758589181287 -2.2933298168936748e-05 -2.2933102964978878e-05 5.811296266300977e-11
0.20313071089181287 -2.2972219085204415e-05 -2.2972322181204627e-05 5.808709942769292e-11
0.20508383589181287 -2.2991816877038218e-05 -2.299169027420914e-05 5.8059930631163477e-11
0.20703696089181287 -2.2990723664406687e-05 -2.299088068193891e-05 5.803576991232054e-11
0.20899008589181287 -2.296970706083812e-05 -2.2969595688707393e-05 5.80133259493548e-11
0.21094321089181287 -2.292731733177789e-05 -2.292756669757715e-05 5.8001668927787986e-11
0.21289633589181287 -2.2864614948048256e-05 -2.2864554465313357e-05 5.799432811953524e-11
0.21484946089181287 -2.2780090148444287e-05 -2.2780349278390866e-05 5.799346443394571e-11
0.21680258589181287 -2.2674923457088877e-05 -2.2674771071775277e-05 5.798741827462574e-11
0.21875571089181287 -2.2547441403730772e-05 -2.2547669463701834e-05 5.7991305163695465e-11
0.22070883589181287 -2.2399075533030555e-05 -2.239892379219172e-05 5.798741827462574e-11
0.2226619608918129 -2.222823241027072e-05 -2.222844305068221e-05 5.798266727858385e-11
0.22461508589181287 -2.203629082941916e-05 -2.2036165808366356e-05 5.7970140058970105e-11
0.22656821089181287 -2.1821799236931838e-05 -2.1822060059112596e-05 5.7951128071736815e-11
0.22852133589181287 -2.158620918635279e-05 -2.158612306135413e-05 5.793340674079644e-11
0.23047446089181287 -2.132812551280949e-05 -2.1328381088549162e-05 5.791351781699848e-11
0.23242758589181287 -2.1049076167400926e-05 -2.1048889202058938e-05 5.7897947806550016e-11
0.23438071089181287 -2.0747504095197655e-05 -2.0747730928197016e-05 5.7886700194475824e-11
0.23633383589181287 -2.0425275579327717e-05 -2.0425017957711556e-05 5.787631584322946e-11
0.23828696089181287 -2.0080738977412693e-05 -2.0080889763308253e-05 5.787588312149335e-11
0.24024008589181287 -1.9715855160029605e-05 -1.9715513239156297e-05 5.787631584322946e-11
0.24219321089181287 -1.932899795065168e-05 -1.9329082248647425e-05 5.7873719464280895e-11
0.24414633589181287 -1.892219006549567e-05 -1.8921817211282352e-05 5.787242123112529e-11
0.24609946089181287 -1.849391264840961e-05 -1.8493964635575303e-05 5.7873286723131515e-11
0.24805258589181287 -1.804608837119304e-05 -1.8045796595459095e-05 5.7870690208280925e-11
0.2500057108918129 -1.7577411199454218e-05 -1.7577610242080502e-05 5.7858138743831663e-11
0.25195883589181284 -1.7089878383558244e-05 -1.7089727237340042e-05 5.784948097477263e-11
0.2539119608918129 -1.6582223906880245e-05 -1.6582493186031132e-05 5.783519282234869e-11
0.25586508589181284 -1.6056430467870083e-05 -1.605627704638336e-05 5.782046800271884e-11
0.25781821089181284 -1.5511210222030055e-05 -1.551147050188101e-05 5.7813104186516595e-11
0.2597713358918129 -1.4948654097679537e-05 -1.494848730027082e-05 5.780747240001582e-11
0.2617244608918129 -1.4367564290296286e-05 -1.4367762589647296e-05 5.780140678550709e-11
0.26367758589181284 -1.3769883480563294e-05 -1.3769752193411307e-05 5.779880704157047e-11
0.2656307108918129 -1.315469853579998e-05 -1.3154931883275766e-05 5.780097350297112e-11
0.2675838358918129 -1.2523880286607891e-05 -1.2523796611350915e-05 5.7802273340835426e-11
0.26953696089181284 -1.1876672942889854e-05 -1.1876859701186744e-05 5.779837373954566e-11
0.2714900858918129 -1.121477998822229e-05 -1.1214652035664066e-05 5.780140678550709e-11
0.2734432108918129 -1.053754112945171e-05 -1.0537721184696544e-05 5.7797940434272455e-11
0.27539633589181284 -9.846726243267767e-06 -9.846630531389172e-06 5.7791440465317056e-11
0.27734946089181284 -9.141818736679852e-06 -9.141958336977703e-06 5.7780172120299386e-11
0.2793025858918129 -8.4243756646174e-06 -8.424296820219763e-06 5.777410363957624e-11
0.28125571089181284 -7.694136911595706e-06 -7.694251166450025e-06 5.776499972313777e-11
0.28320883589181284 -6.952574494789587e-06 -6.9524385380474274e-06 5.775979684091843e-11
0.2851619608918129 -6.199425570230231e-06 -6.19948706017785e-06 5.7753726219260035e-11
0.28711508589181284 -5.43621399629046e-06 -5.436034774152176e-06 5.7754593489992064e-11
0.28906821089181284 -4.66260826215148e-06 -4.662728568105904e-06 5.775199163872416e-11
0.2910213358918129 -3.88045737054199e-06 -3.880223120525939e-06 5.7753726219260035e-11
0.2929744608918129 -3.0890666948835133e-06 -3.089179780345364e-06 5.775762883500063e-11
0.29492758589181284 -2.290496922796592e-06 -2.2902654819302018e-06 5.775676160984709e-11
0.2968807108918129 -1.4840575204289053e-06 -1.4841516331380286e-06 5.775676160984709e-11
0.2988338358918129 -6.717271503475786e-07 -6.715129729140065e-07 5.775632799238723e-11
0.30078696089181284 1.470118178303892e-07 1.4697353824223784e-07 5.77506906691321e-11
0.3027400858918129 9.704998547022115e-07 9.706298334963687e-07 5.77467875844997e-11
0.3046932108918129 1.7988470517593669e-06 1.7987778859277117e-06 5.773984811591915e-11
0.30664633589181284 2.6307604912290117e-06 2.630740807806718e-06 5.7729003526278236e-11
0.30859946089181284 3.4659169614315033e-06 3.4658439631811243e-06 5.772987116841708e-11
0.3105525858918129 4.303502919356106e-06 4.303416071421905e-06 5.772726820287849e-11
0.31250571089181284 5.142870122654131e-06 5.142790282482819e-06 5.77255328273121e-11
0.31445883589181284 5.983356004435336e-06 5.9833052346415556e-06 5.7731172607175736e-11
0.3164119608918129 6.824362117185956e-06 6.824306100986285e-06 5.7731172607175736e-11
0.31836508589181284 7.665240445930976e-06 7.665145602115858e-06 5.773204021671594e-11
0.32031821089181284 8.505249752488453e-06 8.50518499007052e-06 5.7735510524498404e-11
0.3222713358918129 9.343851161247585e-06 9.34379499805154e-06 5.7733341606579395e-11
0.3242244608918129 1.0180367098655552e-05 1.0180356754813558e-05 5.7735510524498404e-11
0.32617758589181284 1.101431371353101e-05 1.1014262636341162e-05 5.7733341606579395e-11
0.3281307108918129 1.1844898835988715e-05 1.1844917116734771e-05 5.7730304984596507e-11
0.3300838358918129 1.267174866370624e-05 1.2671737518540815e-05 5.772509897526891e-11
0.33203696089181284 1.3494070117303636e-05 1.3494154752629256e-05 5.7721628041529053e-11
0.3339900858918129 1.4311573977465741e-05 1.4311613954710871e-05 5.7719458601949483e-11
0.3359432108918129 1.5123386219784152e-05 1.5123575106999001e-05 5.7716855166815804e-11
0.33789633589181284 1.5929450455587357e-05 1.5929513548609158e-05 5.7717289080826436e-11
0.33984946089181284 1.6728712580516003e-05 1.672892047467073e-05 5.7721628041529053e-11
0.3418025858918129 1.7521380868856795e-05 1.752130330929721e-05 5.7724665119964945e-11
0.34375571089181284 1.8306087440578267e-05 1.8306186038496342e-05 5.773073879751603e-11
0.34570883589181284 1.9083272491116077e-05 1.9083109476246177e-05 5.7733341606579395e-11
0.3476619608918129 1.985155358852353e-05 1.985163142937601e-05 5.773724560017082e-11
0.34961508589181284 2.061149280052632e-05 2.061132681314577e-05 5.773724560017082e-11
0.35156821089181284 2.1361649487516843e-05 2.1361787700918456e-05 5.7731172607175736e-11
0.3535213358918129 2.210272941738367e-05 2.2102623282214854e-05 5.773204021671594e-11
0.3554744608918129 2.2833346520201303e-05 2.2833459768379974e-05 5.773073879751603e-11
0.35742758589181284 2.3554066501674242e-05 2.3553940229798044e-05 5.772770203861887e-11
0.3593807108918129 2.4263634259114042e-05 2.4263724378487797e-05 5.772423126140011e-11
0.3613338358918129 2.496255729056429e-05 2.4962488285288853e-05 5.772726820287849e-11
0.36328696089181284 2.5649849703768268e-05 2.564992406089917e-05 5.772943734897767e-11
0.3652400858918129 2.6325815269956365e-05 2.6325739454395383e-05 5.7733341606579395e-11
0.3671932108918129 2.6989593607140705e-05 2.6989657457417936e-05 5.773724560017082e-11
0.36914633589181284 2.7641559427138418e-05 2.764141583556257e-05 5.77467875844997e-11
0.37109946089181284 2.8280774131417278e-05 2.8280766624852643e-05 5.7752858935504266e-11
0.3730525858918129 2.8907725209137425e-05 2.8907475619790913e-05 5.7754593489992064e-11
0.37500571089181284 2.9521326723624952e-05 2.9521321817945008e-05 5.775892964831655e-11
0.37695883589181284 3.012228262377903e-05 3.0122096834623586e-05 5.775676160984709e-11
0.3789119608918129 3.070951788686216e-05 3.070960431577282e-05 5.7753726219260035e-11
0.38086508589181284 3.128373282379471e-05 3.128365931419733e-05 5.775502712047435e-11
0.38281821089181284 3.184390880051069e-05 3.1844087657118586e-05 5.77506906691321e-11
0.3847713358918129 3.2390733395004645e-05 3.2390725292670154e-05 5.774938967023198e-11
0.3867244608918129 3.292322071501985e-05 3.2923417624662435e-05 5.775502712047435e-11
0.38867758589181284 3.344205833855085e-05 3.3442018813624537e-05 5.775632799238723e-11
0.3906307108918129 3.394617306184955e-05 3.39463911057105e-05 5.776803452136458e-11
0.3925838358918129 3.443645982770249e-05 3.4436404095840896e-05 5.777150266698563e-11
0.39453696089181284 3.4911725379060954e-05 3.491193401828843e-05 5.778450635919952e-11
0.3964900858918129 3.537293741828762e-05 3.537286299327794e-05 5.7790573747552436e-11
0.3984432108918129 3.5818877222482115e-05 3.581907829071517e-05 5.779447387513575e-11
0.40039633589181284 3.625050521804951e-05 3.625047157650292e-05 5.780054021718721e-11
0.40234946089181284 3.666674456326291e-05 3.666693814544666e-05 5.780184006479517e-11
0.4043025858918129 3.7068453821120784e-05 3.706837616954131e-05 5.780184006479517e-11
0.40625571089181284 3.745455978787504e-05 3.745468594465698e-05 5.7795773859177916e-11
0.40820883589181284 3.782595376833342e-05 3.782576914724578e-05 5.779880704157047e-11
0.4101619608918129 3.818162076640874e-05 3.818152811470697e-05 5.779880704157047e-11
0.41211508589181284 3.852216832456179e-05 3.852186516632014e-05 5.780270661362795e-11
0.41406821089181284 3.884682519128546e-05 3.88466819286193e-05 5.781007175426752e-11
0.4160213358918129 3.915610068361275e-05 3.9155878731080624e-05 5.782263365254048e-11
0.4179744608918129 3.944947093259543e-05 3.9449354058091305e-05 5.783605887146222e-11
0.41992758589181284 3.972714694100432e-05 3.972700404843719e-05 5.784948097477263e-11
0.4218807108918129 3.998871397925541e-05 3.998872209913921e-05 5.786289996463983e-11
0.4238338358918129 4.023444853373803e-05 4.023439851140306e-05 5.7869391907167446e-11
0.42578696089181284 4.0463874029228464e-05 4.046392026184797e-05 5.7873286723131515e-11
0.4277400858918129 4.0677099605090916e-05 4.067717086143711e-05 5.787674856173028e-11
0.4296932108918129 4.087387787876651e-05 4.087403032423277e-05 5.787588312149335e-11
0.43164633589181284 4.105417610844597e-05 4.105437522153676e-05 5.7871122968846186e-11
0.43359946089181284 4.12178851547651e-05 4.1218078882834845e-05 5.7874152202194545e-11
0.4355525858918129 4.1364772187080234e-05 4.136501170059717e-05 5.7879344804798166e-11
0.43750571089181284 4.149486994720064e-05 4.149504150629119e-05 5.7885834903023884e-11
0.43945883589181284 4.160784010309726e-05 4.160803413875454e-05 5.7897515246489594e-11
0.4414119608918129 4.1703813622007146e-05 4.170385402124492e-05 5.791481512892262e-11
0.4433650858918129 4.178228118689731e-05 4.1782364929897886e-05 5.7932542146962343e-11
0.44531821089181284 4.184351928415708e-05 4.184343078523204e-05 5.795631377767895e-11
0.4472713358918129 4.188698949292302e-05 4.188691657669041e-05 5.796884398518851e-11
0.4492244608918129 4.19129355577752e-05 4.191268933451685e-05 5.798266727858385e-11
0.45117758589181284 4.192080450593494e-05 4.192061919180263e-05 5.798828205026761e-11
0.4531307108918129 4.19108328060247e-05 4.191058049418434e-05 5.79900095629529e-11
0.4550838358918129 4.188260209048167e-05 4.188245293894836e-05 5.798655448611696e-11
0.45703696089181284 4.18362942582462e-05 4.18361227874266e-05 5.79900095629529e-11
0.45899008589181284 4.1771476389840245e-05 4.177148409120796e-05 5.7993032586327394e-11
0.4609432108918129 4.1688468627398834e-05 4.1688439946580886e-05 5.799907816037905e-11
0.46289633589181284 4.158681258559227e-05 4.1586903719608314e-05 5.80133259493548e-11
0.46484946089181284 4.1466821130597964e-05 4.146680037463594e-05 5.8034906843474985e-11
0.4668025858918129 4.132793765165843e-05 4.132806769902878e-05 5.8059067921475676e-11
0.46875571089181284 4.117062781006098e-05 4.1170657594627664e-05 5.808537480254994e-11
0.47070883589181284 4.099439684068784e-05 4.099453733767672e-05 5.8115979290723736e-11
0.4726619608918129 4.079968130099587e-05 4.0799690841070284e-05 5.813493736635138e-11
0.4746150858918129 4.058597551193088e-05 4.058611989727416e-05 5.815690376650764e-11
0.47656821089181284 4.035387610201724e-05 4.0353845417418287e-05 5.81629323074564e-11
0.4785213358918129 4.010280827060342e-05 4.0102908651332734e-05 5.816766857988378e-11
0.4804744608918129 3.983346323366277e-05 3.9833372383641294e-05 5.8167238025599114e-11
0.48242758589181284 3.954518251703121e-05 3.954532214892874e-05 5.816637690746875e-11
0.4843807108918129 3.923895565094426e-05 3.9238867370615456e-05 5.8173696005274794e-11
0.4863338358918129 3.89139968319796e-05 3.8914142540422466e-05 5.8184888138751176e-11
0.48828696089181284 3.857145566144027e-05 3.857130831555525e-05 5.820812646283767e-11
0.49024008589181284 3.821045538643375e-05 3.821055260918297e-05 5.824210656578956e-11
0.4921932108918129 3.783228021347895e-05 3.783209165729174e-05 5.828165336133063e-11
0.49414633589181284 3.743607521755621e-05 3.743617101159065e-05 5.832417919943049e-11
0.49609946089181284 3.702322646859102e-05 3.7023066490838003e-05 5.83658158776117e-11
0.4980525858918129 3.659291178337298e-05 3.6593085065989904e-05 5.839584452282458e-11
0.5000057108918129 3.614669549278915e-05 3.6146565685257455e-05 5.841985632568439e-11
0.5019588358918129 3.568376268958673e-05 3.5683879992534256e-05 5.842714367043812e-11
0.5039119608918129 3.520557947922498e-05 3.520543295357995e-05 5.843014407763754e-11
0.5058650858918129 3.471156014711596e-05 3.4711663411736326e-05 5.843142991927345e-11
0.5078182108918129 3.420320354052819e-05 3.420304445440344e-05 5.84348586919736e-11
0.5097713358918128 3.3679985790513456e-05 3.368008374032174e-05 5.844600081404873e-11
0.5117244608918128 3.314345303806476e-05 3.314332360261229e-05 5.847384683059549e-11
0.5136775858918129 3.2593205105513334e-05 3.259334105689765e-05 5.851794492200577e-11
0.5156307108918129 3.203090454917401e-05 3.203074764385225e-05 5.857141742741712e-11
0.5175838358918129 3.145611844956875e-05 3.1456189113515875e-05 5.863552006532348e-11
0.5195369608918129 3.087050572503358e-05 3.087034492511474e-05 5.869741940445669e-11
0.5214900858918129 3.0273802622105e-05 3.0273927607521797e-05 5.875499120270104e-11
0.5234432108918128 2.9667782655451443e-05 2.9667681916693745e-05 5.879887844131412e-11
0.5253963358918129 2.905221117543988e-05 2.9052383866173635e-05 5.882272572344927e-11
0.5273494608918129 2.842892354237847e-05 2.8428839532344725e-05 5.883251734256761e-11
0.5293025858918129 2.7797696020570584e-05 2.7797883769096928e-05 5.883251734256761e-11
0.5312557108918129 2.7160496756550856e-05 2.7160378678013314e-05 5.883507140998884e-11
0.5332088358918129 2.6517047444940545e-05 2.6517212003317483e-05 5.884571216436127e-11
0.5351619608918128 2.5869427190627903e-05 2.5869295302016383e-05 5.887762288907357e-11
0.5371150858918128 2.521734859328717e-05 2.5217562056909924e-05 5.893204394985198e-11
0.5390682108918129 2.4563103579566814e-05 2.456296556577161e-05 5.900806423077987e-11
0.5410213358918129 2.390632471360732e-05 2.390647679671286e-05 5.910348175086775e-11
0.5429744608918129 2.3249240257428028e-05 2.3249082018646195e-05 5.92059369511106e-11
0.5449275858918129 2.259164466522634e-05 2.2591780445522242e-05 5.929892443044582e-11
0.5468807108918128 2.1935778931947425e-05 2.1935581661518958e-05 5.937574036794628e-11
0.5488338358918128 2.128136475221254e-05 2.1281503059782512e-05 5.94267553534065e-11
0.5507869608918129 2.0630710423574783e-05 2.0630567081525446e-05 5.945035077620092e-11
0.5527400858918129 1.998362859012559e-05 1.9983798519705126e-05 5.945414202430127e-11
0.5546932108918129 1.9342394807608798e-05 1.93422215941114e-05 5.945329954561643e-11
0.5566463358918129 1.870671803771984e-05 1.8706857132954775e-05 5.946762006004291e-11
0.5585994608918129 1.8078902940033004e-05 1.807871955327612e-05 5.950551066859391e-11
0.5605525858918128 1.745864028634969e-05 1.7458813926838852e-05 5.958500251750979e-11
0.5625057108918129 1.6848327504703775e-05 1.6848132914291158e-05 5.97025736707403e-11
0.5644588358918129 1.6247491657850333e-05 1.6247653772524373e-05 5.985046817495093e-11
0.5664119608918129 1.5658548363717273e-05 1.5658335259954674e-05 6.001594441303683e-11
0.5683650858918129 1.5081004676176235e-05 1.508111463203947e-05 6.016889612195237e-11
0.5703182108918129 1.4517208001052495e-05 1.4516904580558919e-05 6.029695942767489e-11
0.5722713358918128 1.3966497135697864e-05 1.3966590264658289e-05 6.037914240643559e-11
0.5742244608918128 1.3431265870167408e-05 1.3431026315347309e-05 6.042143546764751e-11
0.5761775858918129 1.2910763871332165e-05 1.291103399365553e-05 6.04305536198865e-11
0.5781307108918129 1.2407539543346502e-05 1.2407398282488036e-05 6.04317968976884e-11
0.5800838358918129 1.1920487850147765e-05 1.1920865226370808e-05 6.045210014892537e-11
0.5820369608918129 1.1452208127593622e-05 1.1452139214169086e-05 6.052538372936821e-11
0.5839900858918129 1.1001511666108854e-05 1.1001880506063601e-05 6.066260343156664e-11
0.5859432108918128 1.057088502420811e-05 1.0570702764119959e-05 6.087196735183483e-11
0.5878963358918129 1.0158867553400341e-05 1.0159170862313415e-05 6.112938650172307e-11
0.5898494608918129 9.768027666723356e-06 9.767798674492417e-06 6.140652971784412e-11
0.5918025858918129 9.396766472491436e-06 9.397047205701736e-06 6.16580617628402e-11
0.5937557108918129 9.047626917890739e-06 9.04732272852833e-06 6.184948139481632e-11
0.5957088358918129 8.718774552107789e-06 8.718975219032013e-06 6.196518101047735e-11
0.5976619608918128 8.412671377300285e-06 8.412296877521185e-06 6.200679617903333e-11
0.5996150858918128 8.127378350764047e-06 8.127520931990727e-06 6.200841173871623e-11
0.6015682108918129 7.865228326409124e-06 7.864820532045815e-06 6.20229498821845e-11
0.6035213358918129 7.6241335591475945e-06 7.624307945115099e-06 6.211010728107651e-11
0.6054744608918129 7.406360964523628e-06 7.406033853272468e-06 6.231219663676758e-11
0.6074275858918129 7.20975822332548e-06 7.20998692592104e-06 6.264889610675326e-11
0.6093807108918128 7.036419447103981e-06 7.036093532494624e-06 6.309503383776623e-11
0.6113338358918128 6.883942205604399e-06 6.884217725225992e-06 6.359044091752129e-11
0.6132869608918129 6.754396963515319e-06 6.754161354359924e-06 6.40542642937497e-11
0.6152400858918129 6.645291705353884e-06 6.64566447885567e-06 6.440791129128674e-11
0.6171932108918129 6.558564109582221e-06 6.558405890447915e-06 6.460901543916711e-11
